"Domain","Function","Process_Id","Thread_Id","Correlation_Id","Start_Timestamp","End_Timestamp"
"HIP_RUNTIME_API_EXT","hipGetLastError",90351,90351,6271,10683621984688,10683621984728
"HIP_RUNTIME_API_EXT","hipGetLastError",90351,90351,6272,10683621984978,10683621985008
"HIP_RUNTIME_API_EXT","hipLaunchKernel",90351,90351,6273,10683621985758,10683621991518
"HIP_RUNTIME_API_EXT","hipGetLastError",90351,90351,6274,10683621991858,10683621991898
"HIP_RUNTIME_API_EXT","hipLaunchKernel",90351,90351,6275,10683621992608,10683621996138
"HIP_RUNTIME_API_EXT","hipGetLastError",90351,90351,6276,10683621996468,10683621996498
"HIP_RUNTIME_API_EXT","hipGetDevice",90351,90351,6277,10683621997168,10683621997218
"HIP_RUNTIME_API_EXT","hipGetDevice",90351,90351,6278,10683621997448,10683621997488
"HIP_RUNTIME_API_EXT","hipGetDevice",90351,90351,6279,10683621997818,10683621997858
"HIP_RUNTIME_API_EXT","hipGetDevice",90351,90351,6280,10683621998098,10683621998128
"HIP_RUNTIME_API_EXT","hipGetDevice",90351,90351,6281,10683621999278,10683621999328
"HIP_RUNTIME_API_EXT","hipOccupancyMaxActiveBlocksPerMultiprocessor",90351,90351,6282,10683621999738,10683622005438
"HIP_RUNTIME_API_EXT","hipLaunchKernel",90351,90351,6283,10683622006298,10683622009688
"HIP_RUNTIME_API_EXT","hipGetLastError",90351,90351,6284,10683622010028,10683622010078
"HIP_RUNTIME_API_EXT","hipLaunchKernel",90351,90351,6285,10683622010528,10683622014919
"HIP_RUNTIME_API_EXT","hipGetLastError",90351,90351,6286,10683622015339,10683622015369
"HIP_RUNTIME_API_EXT","hipGetLastError",90351,90351,6287,10683622015659,10683622015689
"HIP_RUNTIME_API_EXT","hipGetDevice",90351,90351,6288,10683622016519,10683622016589
"HIP_RUNTIME_API_EXT","hipGetDevice",90351,90351,6289,10683622016839,10683622016889
"HIP_RUNTIME_API_EXT","hipLaunchKernel",90351,90351,6290,10683622017609,10683622021879
"HIP_RUNTIME_API_EXT","hipGetLastError",90351,90351,6291,10683622022199,10683622022249
"HIP_RUNTIME_API_EXT","hipGetDevice",90351,90351,6292,10683622022489,10683622022539
"HIP_RUNTIME_API_EXT","hipGetDevice",90351,90351,6293,10683622022789,10683622022829
"HIP_RUNTIME_API_EXT","hipLaunchKernel",90351,90351,6294,10683622023319,10683622026259
"HIP_RUNTIME_API_EXT","hipGetLastError",90351,90351,6295,10683622026689,10683622026719
"HIP_RUNTIME_API_EXT","hipLaunchKernel",90351,90351,6296,10683622027619,10683622030859
"HIP_RUNTIME_API_EXT","hipGetLastError",90351,90351,6297,10683622031179,10683622031219
"HIP_RUNTIME_API_EXT","hipLaunchKernel",90351,90351,6298,10683622032069,10683622036409
"HIP_RUNTIME_API_EXT","hipGetLastError",90351,90351,6299,10683622036739,10683622036779
"HIP_RUNTIME_API_EXT","hipGetDevice",90351,90351,6300,10683622037619,10683622037669
"HIP_RUNTIME_API_EXT","hipGetDevice",90351,90351,6301,10683622039429,10683622039469
"HIP_RUNTIME_API_EXT","hipGetDevice",90351,90351,6302,10683622039909,10683622039949
"HIP_RUNTIME_API_EXT","hipGetDevice",90351,90351,6303,10683622040199,10683622040249
"HIP_RUNTIME_API_EXT","hipLaunchKernel",90351,90351,6304,10683622040959,10683622047009
"HIP_RUNTIME_API_EXT","hipGetLastError",90351,90351,6305,10683622047409,10683622047449
"HIP_RUNTIME_API_EXT","hipGetDevice",90351,90351,6306,10683622047709,10683622047749
"HIP_RUNTIME_API_EXT","hipGetDevice",90351,90351,6307,10683622048069,10683622048109
"HIP_RUNTIME_API_EXT","hipLaunchKernel",90351,90351,6308,10683622048639,10683622054029
"HIP_RUNTIME_API_EXT","hipGetLastError",90351,90351,6309,10683622054429,10683622054469
"HIP_RUNTIME_API_EXT","hipGetDevice",90351,90351,6310,10683622055029,10683622055079
"HIP_RUNTIME_API_EXT","hipGetDevice",90351,90351,6311,10683622055319,10683622055359
"HIP_RUNTIME_API_EXT","hipLaunchKernel",90351,90351,6312,10683622056049,10683622062359
"HIP_RUNTIME_API_EXT","hipGetLastError",90351,90351,6313,10683622062689,10683622062729
"HIP_RUNTIME_API_EXT","hipGetDevice",90351,90351,6314,10683622062969,10683622063009
"HIP_RUNTIME_API_EXT","hipGetDevice",90351,90351,6315,10683622063339,10683622063379
"HIP_RUNTIME_API_EXT","hipLaunchKernel",90351,90351,6316,10683622064679,10683622070359
"HIP_RUNTIME_API_EXT","hipGetLastError",90351,90351,6317,10683622070769,10683622070809
"HIP_RUNTIME_API_EXT","hipLaunchKernel",90351,90351,6318,10683622071609,10683622076159
"HIP_RUNTIME_API_EXT","hipGetLastError",90351,90351,6319,10683622076489,10683622076519
"HIP_RUNTIME_API_EXT","hipGetLastError",90351,90351,6320,10683622076779,10683622076819
"HIP_RUNTIME_API_EXT","hipGetDevice",90351,90351,6321,10683622078399,10683622078449
"HIP_RUNTIME_API_EXT","hipGetDevice",90351,90351,6322,10683622078779,10683622078829
"HIP_RUNTIME_API_EXT","hipLaunchKernel",90351,90351,6323,10683622079379,10683622084359
"HIP_RUNTIME_API_EXT","hipGetLastError",90351,90351,6324,10683622084689,10683622084729
"HIP_RUNTIME_API_EXT","hipGetDevice",90351,90351,6325,10683622085149,10683622085199
"HIP_RUNTIME_API_EXT","hipGetDevice",90351,90351,6326,10683622085529,10683622085559
"HIP_RUNTIME_API_EXT","hipLaunchKernel",90351,90351,6327,10683622086600,10683622091940
"HIP_RUNTIME_API_EXT","hipGetLastError",90351,90351,6328,10683622092300,10683622092350
"HIP_RUNTIME_API_EXT","hipLaunchKernel",90351,90351,6329,10683622093210,10683622098190
"HIP_RUNTIME_API_EXT","hipGetLastError",90351,90351,6330,10683622098520,10683622098560
"HIP_RUNTIME_API_EXT","hipLaunchKernel",90351,90351,6331,10683622100750,10683622106230
"HIP_RUNTIME_API_EXT","hipGetLastError",90351,90351,6332,10683622106560,10683622106600
"HIP_RUNTIME_API_EXT","hipGetLastError",90351,90351,6333,10683622106840,10683622106870
"HIP_RUNTIME_API_EXT","hipLaunchKernel",90351,90351,6334,10683622108220,10683622114020
"HIP_RUNTIME_API_EXT","hipGetLastError",90351,90351,6335,10683622114370,10683622114400
"HIP_RUNTIME_API_EXT","hipGetDevice",90351,90351,6336,10683622115120,10683622115170
"HIP_RUNTIME_API_EXT","hipGetDevice",90351,90351,6337,10683622116110,10683622116160
"HIP_RUNTIME_API_EXT","hipLaunchKernel",90351,90351,6338,10683622117360,10683622121830
"HIP_RUNTIME_API_EXT","hipGetLastError",90351,90351,6339,10683622122210,10683622122240
"HIP_RUNTIME_API_EXT","hipGetDevice",90351,90351,6340,10683622122500,10683622122540
"HIP_RUNTIME_API_EXT","hipGetDevice",90351,90351,6341,10683622122840,10683622122880
"HIP_RUNTIME_API_EXT","hipLaunchKernel",90351,90351,6342,10683622124320,10683622130160
"HIP_RUNTIME_API_EXT","hipGetLastError",90351,90351,6343,10683622130520,10683622130560
"HIP_RUNTIME_API_EXT","hipLaunchKernel",90351,90351,6344,10683622131390,10683622136510
"HIP_RUNTIME_API_EXT","hipGetLastError",90351,90351,6345,10683622142220,10683622142280
"HIP_RUNTIME_API_EXT","hipLaunchKernel",90351,90351,6346,10683622143420,10683622148720
"HIP_RUNTIME_API_EXT","hipGetLastError",90351,90351,6347,10683622149040,10683622149070
"HIP_RUNTIME_API_EXT","hipGetLastError",90351,90351,6348,10683622149320,10683622149350
"HIP_RUNTIME_API_EXT","hipGetDevice",90351,90351,6349,10683622152530,10683622152620
"HIP_RUNTIME_API_EXT","hipGetDevice",90351,90351,6350,10683622153030,10683622153070
"HIP_RUNTIME_API_EXT","hipLaunchKernel",90351,90351,6351,10683622153640,10683622159801
"HIP_RUNTIME_API_EXT","hipGetLastError",90351,90351,6352,10683622160141,10683622160181
"HIP_RUNTIME_API_EXT","hipGetDevice",90351,90351,6353,10683622160521,10683622160561
"HIP_RUNTIME_API_EXT","hipGetDevice",90351,90351,6354,10683622160841,10683622160881
"HIP_RUNTIME_API_EXT","hipLaunchKernel",90351,90351,6355,10683622161901,10683622165081
"HIP_RUNTIME_API_EXT","hipGetLastError",90351,90351,6356,10683622166011,10683622166051
"HIP_RUNTIME_API_EXT","hipLaunchKernel",90351,90351,6357,10683622167471,10683622171471
"HIP_RUNTIME_API_EXT","hipGetLastError",90351,90351,6358,10683622171811,10683622171851
"HIP_RUNTIME_API_EXT","hipLaunchKernel",90351,90351,6359,10683622172671,10683622263892
"HIP_RUNTIME_API_EXT","hipGetLastError",90351,90351,6360,10683622264262,10683622264312
"HIP_RUNTIME_API_EXT","hipGetLastError",90351,90351,6361,10683622264562,10683622264592
"HIP_RUNTIME_API_EXT","hipGetDevice",90351,90351,6362,10683622265232,10683622265292
"HIP_RUNTIME_API_EXT","hipGetDevice",90351,90351,6363,10683622265552,10683622265592
"HIP_RUNTIME_API_EXT","hipLaunchKernel",90351,90351,6364,10683622267002,10683622271992
"HIP_RUNTIME_API_EXT","hipGetLastError",90351,90351,6365,10683622272322,10683622272362
"HIP_RUNTIME_API_EXT","hipGetDevice",90351,90351,6366,10683622272642,10683622272692
"HIP_RUNTIME_API_EXT","hipGetDevice",90351,90351,6367,10683622273902,10683622273942
"HIP_RUNTIME_API_EXT","hipLaunchKernel",90351,90351,6368,10683622274492,10683622278042
"HIP_RUNTIME_API_EXT","hipGetLastError",90351,90351,6369,10683622278462,10683622278492
"HIP_RUNTIME_API_EXT","hipLaunchKernel",90351,90351,6370,10683622279242,10683622285542
"HIP_RUNTIME_API_EXT","hipGetLastError",90351,90351,6371,10683622285862,10683622285912
"HIP_RUNTIME_API_EXT","hipGetLastError",90351,90351,6372,10683622287992,10683622288022
"HIP_RUNTIME_API_EXT","hipLaunchKernel",90351,90351,6373,10683622288902,10683622296912
"HIP_RUNTIME_API_EXT","hipGetLastError",90351,90351,6374,10683622297322,10683622297362
"HIP_RUNTIME_API_EXT","hipLaunchKernel",90351,90351,6375,10683622298352,10683622301302
"HIP_RUNTIME_API_EXT","hipGetLastError",90351,90351,6376,10683622301682,10683622301722
"HIP_RUNTIME_API_EXT","hipGetDevice",90351,90351,6377,10683622302372,10683622302422
"HIP_RUNTIME_API_EXT","hipGetDevice",90351,90351,6378,10683622302642,10683622302672
"HIP_RUNTIME_API_EXT","hipGetDevice",90351,90351,6379,10683622303042,10683622303082
"HIP_RUNTIME_API_EXT","hipGetDevice",90351,90351,6380,10683622303312,10683622303352
"HIP_RUNTIME_API_EXT","hipGetDevice",90351,90351,6381,10683622303952,10683622303982
"HIP_RUNTIME_API_EXT","hipOccupancyMaxActiveBlocksPerMultiprocessor",90351,90351,6382,10683622304342,10683622304562
"HIP_RUNTIME_API_EXT","hipLaunchKernel",90351,90351,6383,10683622305353,10683622311323
"HIP_RUNTIME_API_EXT","hipGetLastError",90351,90351,6384,10683622311643,10683622311683
"HIP_RUNTIME_API_EXT","hipLaunchKernel",90351,90351,6385,10683622312113,10683622315833
"HIP_RUNTIME_API_EXT","hipGetLastError",90351,90351,6386,10683622316143,10683622316183
"HIP_RUNTIME_API_EXT","hipGetLastError",90351,90351,6387,10683622316463,10683622316493
"HIP_RUNTIME_API_EXT","hipGetDevice",90351,90351,6388,10683622317263,10683622317313
"HIP_RUNTIME_API_EXT","hipGetDevice",90351,90351,6389,10683622317543,10683622317583
"HIP_RUNTIME_API_EXT","hipLaunchKernel",90351,90351,6390,10683622318423,10683622322173
"HIP_RUNTIME_API_EXT","hipGetLastError",90351,90351,6391,10683622322493,10683622322533
"HIP_RUNTIME_API_EXT","hipGetDevice",90351,90351,6392,10683622322823,10683622322873
"HIP_RUNTIME_API_EXT","hipGetDevice",90351,90351,6393,10683622323143,10683622323173
"HIP_RUNTIME_API_EXT","hipLaunchKernel",90351,90351,6394,10683622323683,10683622328023
"HIP_RUNTIME_API_EXT","hipGetLastError",90351,90351,6395,10683622328383,10683622328423
"HIP_RUNTIME_API_EXT","hipLaunchKernel",90351,90351,6396,10683622329683,10683622335373
"HIP_RUNTIME_API_EXT","hipGetLastError",90351,90351,6397,10683622335713,10683622335753
"HIP_RUNTIME_API_EXT","hipLaunchKernel",90351,90351,6398,10683622337473,10683622341873
"HIP_RUNTIME_API_EXT","hipGetLastError",90351,90351,6399,10683622342193,10683622342233
"HIP_RUNTIME_API_EXT","hipGetDevice",90351,90351,6400,10683622343073,10683622343123
"HIP_RUNTIME_API_EXT","hipGetDevice",90351,90351,6401,10683622343423,10683622343463
"HIP_RUNTIME_API_EXT","hipGetDevice",90351,90351,6402,10683622343833,10683622343873
"HIP_RUNTIME_API_EXT","hipGetDevice",90351,90351,6403,10683622344113,10683622344163
"HIP_RUNTIME_API_EXT","hipLaunchKernel",90351,90351,6404,10683622344693,10683622350403
"HIP_RUNTIME_API_EXT","hipGetLastError",90351,90351,6405,10683622350733,10683622350773
"HIP_RUNTIME_API_EXT","hipGetDevice",90351,90351,6406,10683622351003,10683622351053
"HIP_RUNTIME_API_EXT","hipGetDevice",90351,90351,6407,10683622351313,10683622351343
"HIP_RUNTIME_API_EXT","hipLaunchKernel",90351,90351,6408,10683622352263,10683622356383
"HIP_RUNTIME_API_EXT","hipGetLastError",90351,90351,6409,10683622356753,10683622356793
"HIP_RUNTIME_API_EXT","hipGetDevice",90351,90351,6410,10683622357283,10683622357333
"HIP_RUNTIME_API_EXT","hipGetDevice",90351,90351,6411,10683622357553,10683622357583
"HIP_RUNTIME_API_EXT","hipLaunchKernel",90351,90351,6412,10683622358153,10683622361263
"HIP_RUNTIME_API_EXT","hipGetLastError",90351,90351,6413,10683622361883,10683622361923
"HIP_RUNTIME_API_EXT","hipGetDevice",90351,90351,6414,10683622362173,10683622362213
"HIP_RUNTIME_API_EXT","hipGetDevice",90351,90351,6415,10683622362453,10683622362493
"HIP_RUNTIME_API_EXT","hipLaunchKernel",90351,90351,6416,10683622362953,10683622368103
"HIP_RUNTIME_API_EXT","hipGetLastError",90351,90351,6417,10683622368463,10683622368503
"HIP_RUNTIME_API_EXT","hipLaunchKernel",90351,90351,6418,10683622369263,10683622372253
"HIP_RUNTIME_API_EXT","hipGetLastError",90351,90351,6419,10683622372613,10683622372653
"HIP_RUNTIME_API_EXT","hipGetLastError",90351,90351,6420,10683622372873,10683622372903
"HIP_RUNTIME_API_EXT","hipGetDevice",90351,90351,6421,10683622373543,10683622373593
"HIP_RUNTIME_API_EXT","hipGetDevice",90351,90351,6422,10683622374193,10683622374233
"HIP_RUNTIME_API_EXT","hipLaunchKernel",90351,90351,6423,10683622374803,10683622377704
"HIP_RUNTIME_API_EXT","hipGetLastError",90351,90351,6424,10683622378024,10683622378064
"HIP_RUNTIME_API_EXT","hipGetDevice",90351,90351,6425,10683622378294,10683622378344
"HIP_RUNTIME_API_EXT","hipGetDevice",90351,90351,6426,10683622378574,10683622378614
"HIP_RUNTIME_API_EXT","hipLaunchKernel",90351,90351,6427,10683622379094,10683622384614
"HIP_RUNTIME_API_EXT","hipGetLastError",90351,90351,6428,10683622384984,10683622385014
"HIP_RUNTIME_API_EXT","hipLaunchKernel",90351,90351,6429,10683622385914,10683622390214
"HIP_RUNTIME_API_EXT","hipGetLastError",90351,90351,6430,10683622390544,10683622390584
"HIP_RUNTIME_API_EXT","hipLaunchKernel",90351,90351,6431,10683622391574,10683622394824
"HIP_RUNTIME_API_EXT","hipGetLastError",90351,90351,6432,10683622395184,10683622395224
"HIP_RUNTIME_API_EXT","hipGetLastError",90351,90351,6433,10683622395474,10683622395504
"HIP_RUNTIME_API_EXT","hipLaunchKernel",90351,90351,6434,10683622396274,10683622401714
"HIP_RUNTIME_API_EXT","hipGetLastError",90351,90351,6435,10683622402034,10683622402064
"HIP_RUNTIME_API_EXT","hipGetDevice",90351,90351,6436,10683622403024,10683622403074
"HIP_RUNTIME_API_EXT","hipGetDevice",90351,90351,6437,10683622403334,10683622403384
"HIP_RUNTIME_API_EXT","hipLaunchKernel",90351,90351,6438,10683622403994,10683622407034
"HIP_RUNTIME_API_EXT","hipGetLastError",90351,90351,6439,10683622407424,10683622407464
"HIP_RUNTIME_API_EXT","hipGetDevice",90351,90351,6440,10683622407684,10683622407734
"HIP_RUNTIME_API_EXT","hipGetDevice",90351,90351,6441,10683622408004,10683622408044
"HIP_RUNTIME_API_EXT","hipLaunchKernel",90351,90351,6442,10683622408514,10683622411484
"HIP_RUNTIME_API_EXT","hipGetLastError",90351,90351,6443,10683622411844,10683622411884
"HIP_RUNTIME_API_EXT","hipLaunchKernel",90351,90351,6444,10683622412644,10683622417864
"HIP_RUNTIME_API_EXT","hipGetLastError",90351,90351,6445,10683622418204,10683622418244
"HIP_RUNTIME_API_EXT","hipLaunchKernel",90351,90351,6446,10683622419094,10683622422554
"HIP_RUNTIME_API_EXT","hipGetLastError",90351,90351,6447,10683622422894,10683622422934
"HIP_RUNTIME_API_EXT","hipGetLastError",90351,90351,6448,10683622423164,10683622423204
"HIP_RUNTIME_API_EXT","hipGetDevice",90351,90351,6449,10683622423884,10683622423934
"HIP_RUNTIME_API_EXT","hipGetDevice",90351,90351,6450,10683622424164,10683622424214
"HIP_RUNTIME_API_EXT","hipLaunchKernel",90351,90351,6451,10683622424794,10683622429274
"HIP_RUNTIME_API_EXT","hipGetLastError",90351,90351,6452,10683622429594,10683622429634
"HIP_RUNTIME_API_EXT","hipGetDevice",90351,90351,6453,10683622429864,10683622429914
"HIP_RUNTIME_API_EXT","hipGetDevice",90351,90351,6454,10683622430134,10683622430174
"HIP_RUNTIME_API_EXT","hipLaunchKernel",90351,90351,6455,10683622430664,10683622436454
"HIP_RUNTIME_API_EXT","hipGetLastError",90351,90351,6456,10683622436804,10683622436844
"HIP_RUNTIME_API_EXT","hipLaunchKernel",90351,90351,6457,10683622437704,10683622442974
"HIP_RUNTIME_API_EXT","hipGetLastError",90351,90351,6458,10683622443284,10683622443324
"HIP_RUNTIME_API_EXT","hipLaunchKernel",90351,90351,6459,10683622444474,10683622447574
"HIP_RUNTIME_API_EXT","hipGetLastError",90351,90351,6460,10683622447944,10683622447974
"HIP_RUNTIME_API_EXT","hipGetLastError",90351,90351,6461,10683622448204,10683622448244
"HIP_RUNTIME_API_EXT","hipGetDevice",90351,90351,6462,10683622448834,10683622448884
"HIP_RUNTIME_API_EXT","hipGetDevice",90351,90351,6463,10683622449134,10683622449174
"HIP_RUNTIME_API_EXT","hipLaunchKernel",90351,90351,6464,10683622449774,10683622454985
"HIP_RUNTIME_API_EXT","hipGetLastError",90351,90351,6465,10683622455355,10683622455395
"HIP_RUNTIME_API_EXT","hipGetDevice",90351,90351,6466,10683622455655,10683622455715
"HIP_RUNTIME_API_EXT","hipGetDevice",90351,90351,6467,10683622455985,10683622456025
"HIP_RUNTIME_API_EXT","hipLaunchKernel",90351,90351,6468,10683622456835,10683622460455
"HIP_RUNTIME_API_EXT","hipGetLastError",90351,90351,6469,10683622460835,10683622460865
"HIP_RUNTIME_API_EXT","hipLaunchKernel",90351,90351,6470,10683622461725,10683622464955
"HIP_RUNTIME_API_EXT","hipGetLastError",90351,90351,6471,10683622465315,10683622465355
"HIP_RUNTIME_API_EXT","hipGetLastError",90351,90351,6472,10683622465595,10683622465625
"HIP_RUNTIME_API_EXT","hipLaunchKernel",90351,90351,6473,10683622466345,10683622472195
"HIP_RUNTIME_API_EXT","hipGetLastError",90351,90351,6474,10683622472525,10683622472555
"HIP_RUNTIME_API_EXT","hipLaunchKernel",90351,90351,6475,10683622473245,10683622476145
"HIP_RUNTIME_API_EXT","hipGetLastError",90351,90351,6476,10683622476515,10683622476555
"HIP_RUNTIME_API_EXT","hipGetDevice",90351,90351,6477,10683622477215,10683622477265
"HIP_RUNTIME_API_EXT","hipGetDevice",90351,90351,6478,10683622477505,10683622477535
"HIP_RUNTIME_API_EXT","hipGetDevice",90351,90351,6479,10683622477865,10683622477905
"HIP_RUNTIME_API_EXT","hipGetDevice",90351,90351,6480,10683622478135,10683622478165
"HIP_RUNTIME_API_EXT","hipGetDevice",90351,90351,6481,10683622478425,10683622478475
"HIP_RUNTIME_API_EXT","hipOccupancyMaxActiveBlocksPerMultiprocessor",90351,90351,6482,10683622478875,10683622479065
"HIP_RUNTIME_API_EXT","hipLaunchKernel",90351,90351,6483,10683622479805,10683622483335
"HIP_RUNTIME_API_EXT","hipGetLastError",90351,90351,6484,10683622483645,10683622483675
"HIP_RUNTIME_API_EXT","hipLaunchKernel",90351,90351,6485,10683622484115,10683622492405
"HIP_RUNTIME_API_EXT","hipGetLastError",90351,90351,6486,10683622492725,10683622492755
"HIP_RUNTIME_API_EXT","hipGetLastError",90351,90351,6487,10683622493045,10683622493075
"HIP_RUNTIME_API_EXT","hipGetDevice",90351,90351,6488,10683622493735,10683622493785
"HIP_RUNTIME_API_EXT","hipGetDevice",90351,90351,6489,10683622494025,10683622494065
"HIP_RUNTIME_API_EXT","hipLaunchKernel",90351,90351,6490,10683622494605,10683622498645
"HIP_RUNTIME_API_EXT","hipGetLastError",90351,90351,6491,10683622498995,10683622499025
"HIP_RUNTIME_API_EXT","hipGetDevice",90351,90351,6492,10683622499285,10683622499335
"HIP_RUNTIME_API_EXT","hipGetDevice",90351,90351,6493,10683622499605,10683622499635
"HIP_RUNTIME_API_EXT","hipLaunchKernel",90351,90351,6494,10683622500155,10683622503215
"HIP_RUNTIME_API_EXT","hipGetLastError",90351,90351,6495,10683622503585,10683622503625
"HIP_RUNTIME_API_EXT","hipLaunchKernel",90351,90351,6496,10683622504595,10683622509125
"HIP_RUNTIME_API_EXT","hipGetLastError",90351,90351,6497,10683622509485,10683622509525
"HIP_RUNTIME_API_EXT","hipLaunchKernel",90351,90351,6498,10683622510335,10683622516525
"HIP_RUNTIME_API_EXT","hipGetLastError",90351,90351,6499,10683622516875,10683622516915
"HIP_RUNTIME_API_EXT","hipGetDevice",90351,90351,6500,10683622517625,10683622517675
"HIP_RUNTIME_API_EXT","hipGetDevice",90351,90351,6501,10683622517925,10683622517965
"HIP_RUNTIME_API_EXT","hipGetDevice",90351,90351,6502,10683622518355,10683622518395
"HIP_RUNTIME_API_EXT","hipGetDevice",90351,90351,6503,10683622518625,10683622518675
"HIP_RUNTIME_API_EXT","hipLaunchKernel",90351,90351,6504,10683622519265,10683622522945
"HIP_RUNTIME_API_EXT","hipGetLastError",90351,90351,6505,10683622523305,10683622523345
"HIP_RUNTIME_API_EXT","hipGetDevice",90351,90351,6506,10683622523586,10683622523636
"HIP_RUNTIME_API_EXT","hipGetDevice",90351,90351,6507,10683622523976,10683622524016
"HIP_RUNTIME_API_EXT","hipLaunchKernel",90351,90351,6508,10683622524496,10683622528566
"HIP_RUNTIME_API_EXT","hipGetLastError",90351,90351,6509,10683622528966,10683622529006
"HIP_RUNTIME_API_EXT","hipGetDevice",90351,90351,6510,10683622529476,10683622529526
"HIP_RUNTIME_API_EXT","hipGetDevice",90351,90351,6511,10683622529766,10683622529806
"HIP_RUNTIME_API_EXT","hipLaunchKernel",90351,90351,6512,10683622530396,10683622535326
"HIP_RUNTIME_API_EXT","hipGetLastError",90351,90351,6513,10683622535666,10683622535706
"HIP_RUNTIME_API_EXT","hipGetDevice",90351,90351,6514,10683622535966,10683622536016
"HIP_RUNTIME_API_EXT","hipGetDevice",90351,90351,6515,10683622536326,10683622536356
"HIP_RUNTIME_API_EXT","hipLaunchKernel",90351,90351,6516,10683622536856,10683622540436
"HIP_RUNTIME_API_EXT","hipGetLastError",90351,90351,6517,10683622540826,10683622540856
"HIP_RUNTIME_API_EXT","hipLaunchKernel",90351,90351,6518,10683622541606,10683622544566
"HIP_RUNTIME_API_EXT","hipGetLastError",90351,90351,6519,10683622544896,10683622544936
"HIP_RUNTIME_API_EXT","hipGetLastError",90351,90351,6520,10683622545296,10683622545326
"HIP_RUNTIME_API_EXT","hipGetDevice",90351,90351,6521,10683622545976,10683622546026
"HIP_RUNTIME_API_EXT","hipGetDevice",90351,90351,6522,10683622546266,10683622546326
"HIP_RUNTIME_API_EXT","hipLaunchKernel",90351,90351,6523,10683622546856,10683622551096
"HIP_RUNTIME_API_EXT","hipGetLastError",90351,90351,6524,10683622551436,10683622551476
"HIP_RUNTIME_API_EXT","hipGetDevice",90351,90351,6525,10683622551706,10683622551756
"HIP_RUNTIME_API_EXT","hipGetDevice",90351,90351,6526,10683622552006,10683622552056
"HIP_RUNTIME_API_EXT","hipLaunchKernel",90351,90351,6527,10683622552546,10683622557066
"HIP_RUNTIME_API_EXT","hipGetLastError",90351,90351,6528,10683622557446,10683622557476
"HIP_RUNTIME_API_EXT","hipLaunchKernel",90351,90351,6529,10683622558346,10683622561426
"HIP_RUNTIME_API_EXT","hipGetLastError",90351,90351,6530,10683622562466,10683622562506
"HIP_RUNTIME_API_EXT","hipLaunchKernel",90351,90351,6531,10683622563686,10683622566846
"HIP_RUNTIME_API_EXT","hipGetLastError",90351,90351,6532,10683622567166,10683622567196
"HIP_RUNTIME_API_EXT","hipGetLastError",90351,90351,6533,10683622567466,10683622567496
"HIP_RUNTIME_API_EXT","hipLaunchKernel",90351,90351,6534,10683622568306,10683622575966
"HIP_RUNTIME_API_EXT","hipGetLastError",90351,90351,6535,10683622576306,10683622576336
"HIP_RUNTIME_API_EXT","hipGetDevice",90351,90351,6536,10683622576976,10683622577026
"HIP_RUNTIME_API_EXT","hipGetDevice",90351,90351,6537,10683622577256,10683622577296
"HIP_RUNTIME_API_EXT","hipLaunchKernel",90351,90351,6538,10683622577826,10683622582826
"HIP_RUNTIME_API_EXT","hipGetLastError",90351,90351,6539,10683622583226,10683622583266
"HIP_RUNTIME_API_EXT","hipGetDevice",90351,90351,6540,10683622583506,10683622583556
"HIP_RUNTIME_API_EXT","hipGetDevice",90351,90351,6541,10683622583796,10683622583836
"HIP_RUNTIME_API_EXT","hipLaunchKernel",90351,90351,6542,10683622584336,10683622588056
"HIP_RUNTIME_API_EXT","hipGetLastError",90351,90351,6543,10683622588426,10683622588466
"HIP_RUNTIME_API_EXT","hipLaunchKernel",90351,90351,6544,10683622589346,10683622594446
"HIP_RUNTIME_API_EXT","hipGetLastError",90351,90351,6545,10683622594766,10683622594806
"HIP_RUNTIME_API_EXT","hipLaunchKernel",90351,90351,6546,10683622595756,10683622600097
"HIP_RUNTIME_API_EXT","hipGetLastError",90351,90351,6547,10683622600417,10683622600447
"HIP_RUNTIME_API_EXT","hipGetLastError",90351,90351,6548,10683622600687,10683622600717
"HIP_RUNTIME_API_EXT","hipGetDevice",90351,90351,6549,10683622601307,10683622601357
"HIP_RUNTIME_API_EXT","hipGetDevice",90351,90351,6550,10683622601607,10683622601647
"HIP_RUNTIME_API_EXT","hipLaunchKernel",90351,90351,6551,10683622602217,10683622605227
"HIP_RUNTIME_API_EXT","hipGetLastError",90351,90351,6552,10683622605647,10683622605687
"HIP_RUNTIME_API_EXT","hipGetDevice",90351,90351,6553,10683622605927,10683622605967
"HIP_RUNTIME_API_EXT","hipGetDevice",90351,90351,6554,10683622606227,10683622606257
"HIP_RUNTIME_API_EXT","hipLaunchKernel",90351,90351,6555,10683622606737,10683622609657
"HIP_RUNTIME_API_EXT","hipGetLastError",90351,90351,6556,10683622610017,10683622610057
"HIP_RUNTIME_API_EXT","hipLaunchKernel",90351,90351,6557,10683622610877,10683622615897
"HIP_RUNTIME_API_EXT","hipGetLastError",90351,90351,6558,10683622616217,10683622616247
"HIP_RUNTIME_API_EXT","hipLaunchKernel",90351,90351,6559,10683622617087,10683622621347
"HIP_RUNTIME_API_EXT","hipGetLastError",90351,90351,6560,10683622621667,10683622621707
"HIP_RUNTIME_API_EXT","hipGetLastError",90351,90351,6561,10683622622437,10683622622477
"HIP_RUNTIME_API_EXT","hipGetDevice",90351,90351,6562,10683622623147,10683622623197
